0.881766,0.236268,0.204124,0.353553,0,1,12,13,24,25,36,37
0.645497,0.645497,1.30785e-007,0.408248,2,3,14,15,26,27,38,39
0.236269,0.881766,-0.204124,0.353553,4,5,16,17,28,29,40,41
-0.236268,0.881766,-0.353553,0.204124,6,7,18,19,30,31,42,43
-0.645497,0.645498,-0.408248,2.58941e-007,8,9,20,21,32,33,44,45
-0.881765,0.236269,-0.353554,-0.204124,10,11,22,23,34,35,46,47
0.881766,0.236268,-0.353553,0.204124,48,49,60,61,72,73,84,85
0.645497,0.645497,-0.408248,2.64198e-007,50,51,62,63,74,75,86,87
0.236269,0.881766,-0.353554,-0.204124,52,53,64,65,76,77,88,89
-0.236268,0.881766,-0.204124,-0.353553,54,55,66,67,78,79,90,91
-0.645497,0.645498,-3.92354e-007,-0.408248,56,57,68,69,80,81,92,93
-0.881765,0.236269,0.204124,-0.353554,58,59,70,71,82,83,94,95
0.881766,0.236268,-0.204124,-0.353553,96,97,108,109,120,121,132,133
0.645497,0.645497,-3.97612e-007,-0.408248,98,99,110,111,122,123,134,135
0.236269,0.881766,0.204124,-0.353554,100,101,112,113,124,125,136,137
-0.236268,0.881766,0.353553,-0.204125,102,103,114,115,126,127,138,139
-0.645497,0.645498,0.408248,-5.25767e-007,104,105,116,117,128,129,140,141
-0.881765,0.236269,0.353554,0.204124,106,107,118,119,130,131,142,143
0.881766,0.236268,0.353553,-0.204125,144,145,156,157,168,169,180,181
0.645497,0.645497,0.408248,-5.31025e-007,146,147,158,159,170,171,182,183
0.236269,0.881766,0.353554,0.204124,148,149,160,161,172,173,184,185
-0.236268,0.881766,0.204125,0.353553,150,151,162,163,174,175,186,187
-0.645497,0.645498,6.59181e-007,0.408248,152,153,164,165,176,177,188,189
-0.881765,0.236269,-0.204124,0.353554,154,155,166,167,178,179,190,191
0.683013,0.183013,0.683013,0.183013,192,193,204,205,216,217,228,229
0.5,0.5,0.5,0.5,194,195,206,207,218,219,230,231
0.183013,0.683013,0.183013,0.683013,196,197,208,209,220,221,232,233
-0.183012,0.683013,-0.183012,0.683013,198,199,210,211,222,223,234,235
-0.5,0.5,-0.5,0.5,200,201,212,213,224,225,236,237
-0.683013,0.183013,-0.683013,0.183013,202,203,214,215,226,227,238,239
0.683013,0.183013,-0.183012,0.683013,240,241,252,253,264,265,276,277
0.5,0.5,-0.5,0.5,242,243,254,255,266,267,278,279
0.183013,0.683013,-0.683013,0.183013,244,245,256,257,268,269,280,281
-0.183012,0.683013,-0.683013,-0.183012,246,247,258,259,270,271,282,283
-0.5,0.5,-0.5,-0.5,248,249,260,261,272,273,284,285
-0.683013,0.183013,-0.183013,-0.683013,250,251,262,263,274,275,286,287
0.683013,0.183013,-0.683013,-0.183012,288,289,300,301,312,313,324,325
0.5,0.5,-0.5,-0.5,290,291,302,303,314,315,326,327
0.183013,0.683013,-0.183013,-0.683013,292,293,304,305,316,317,328,329
-0.183012,0.683013,0.183012,-0.683013,294,295,306,307,318,319,330,331
-0.5,0.5,0.499999,-0.500001,296,297,308,309,320,321,332,333
-0.683013,0.183013,0.683012,-0.183014,298,299,310,311,322,323,334,335
0.683013,0.183013,0.183012,-0.683013,336,337,348,349,360,361,372,373
0.5,0.5,0.499999,-0.500001,338,339,350,351,362,363,374,375
0.183013,0.683013,0.683012,-0.183014,340,341,352,353,364,365,376,377
-0.183012,0.683013,0.683013,0.183012,342,343,354,355,366,367,378,379
-0.5,0.5,0.500001,0.499999,344,345,356,357,368,369,380,381
-0.683013,0.183013,0.183014,0.683012,346,347,358,359,370,371,382,383
0.394338,0.105662,0.456436,0.790569,384,385,396,397,408,409,420,421
0.288675,0.288675,2.92443e-007,0.912871,386,387,398,399,410,411,422,423
0.105663,0.394338,-0.456435,0.79057,388,389,400,401,412,413,424,425
-0.105662,0.394338,-0.790569,0.456436,390,391,402,403,414,415,426,427
-0.288675,0.288675,-0.912871,5.79009e-007,392,393,404,405,416,417,428,429
-0.394338,0.105663,-0.79057,-0.456435,394,395,406,407,418,419,430,431
0.394338,0.105662,-0.790569,0.456436,432,433,444,445,456,457,468,469
0.288675,0.288675,-0.912871,5.90765e-007,434,435,446,447,458,459,470,471
0.105663,0.394338,-0.79057,-0.456435,436,437,448,449,460,461,472,473
-0.105662,0.394338,-0.456436,-0.790569,438,439,450,451,462,463,474,475
-0.288675,0.288675,-8.7733e-007,-0.912871,440,441,452,453,464,465,476,477
-0.394338,0.105663,0.456435,-0.79057,442,443,454,455,466,467,478,479
0.394338,0.105662,-0.456436,-0.790569,480,481,492,493,504,505,516,517
0.288675,0.288675,-8.89087e-007,-0.912871,482,483,494,495,506,507,518,519
0.105663,0.394338,0.456435,-0.79057,484,485,496,497,508,509,520,521
-0.105662,0.394338,0.790569,-0.456436,486,487,498,499,510,511,522,523
-0.288675,0.288675,0.912871,-1.17565e-006,488,489,500,501,512,513,524,525
-0.394338,0.105663,0.79057,0.456434,490,491,502,503,514,515,526,527
0.394338,0.105662,0.790569,-0.456436,528,529,540,541,552,553,564,565
0.288675,0.288675,0.912871,-1.18741e-006,530,531,542,543,554,555,566,567
0.105663,0.394338,0.79057,0.456434,532,533,544,545,556,557,568,569
-0.105662,0.394338,0.456437,0.790569,534,535,546,547,558,559,570,571
-0.288675,0.288675,1.47397e-006,0.912871,536,537,548,549,560,561,572,573
-0.394338,0.105663,-0.456434,0.79057,538,539,550,551,562,563,574,575
